id	ids	emo_1	conv_1	emo_2	conv_2	emo_3	conv_3	emo_4	conv_4	emo_5	conv_5
dagstuhl-10	0,1	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more balanced perspective, acknowledging the potential economic benefits of bottled water while also addressing concerns about waste and recycling. The argument provides evidence"	"Label: 0
Explanation: Both arguments provide valid points, but they focus on different aspects of the issue. Argument 1 emphasizes the economic benefits of bottled water and the minimal impact on waste, while Argument 2 highlights the"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it presents a more balanced and factual perspective on the issue, highlighting the economic benefits of bottled water and the relatively low environmental impact, while"	"Label: 0
Explanation: Both arguments provide valid points, but they focus on different aspects of the issue. Argument 1 emphasizes the economic benefits of bottled water, highlighting its contribution to helping the economy recover from the rec"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more balanced and nuanced view, acknowledging the economic benefits of bottled water sales while also addressing concerns about waste and recycling. This"	"Label: 0
Explanation: Both arguments provide valid points, but neither is more convincing than the other. Argument 1 emphasizes the economic benefits of bottled water and its minimal contribution to waste, while Argument 2 focuses on"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more balanced perspective, acknowledging the economic benefits of bottled water sales while also addressing the environmental concerns related to recycling and waste production."	"Label: 0
Explanation: Both arguments provide valid points, but neither is more convincing overall. Argument 1 emphasizes the economic benefits of bottled water and its minimal impact on waste, while Argument 2 focuses on the financial"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more balanced perspective on the issue, acknowledging the potential economic benefits of bottled water while also addressing the environmental concerns, such as recycling"	"Label: 0
Explanation: Both arguments provide valid points, but they focus on different aspects of the issue. Argument 1 emphasizes the economic benefits of bottled water and its minimal contribution to waste, while Argument 2 highlights the"
dagstuhl-10	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me due to its vivid and dramatic language that emphasizes the excessive and wasteful nature of the bottled water industry. The use of terms like ""meteoric"	"Label: 1
Explanation: Argument 1 is more convincing because it presents a more balanced perspective, addressing both the economic benefits and the environmental impact of bottled water. It also provides a reliable source to back up its claims about"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it paints a vivid and alarming picture of the scale of plastic water bottle consumption, which I find concerning and distressing. The use of words like"	"Label: 1
Explanation: I find Argument 1 more convincing because it presents a counterargument to the common perception that banning plastic bottled water would be beneficial. The argument highlights the economic impact of bottled water sales,"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it presents the growth and revenue of the bottled water industry in a sensational and overly dramatic manner, which I find off-putting. It"	"Label: 1
Explanation: Argument 1 is more convincing because it provides a more balanced perspective by acknowledging the economic benefits of bottled water while also addressing concerns about waste and recycling. The argument also emphasizes the importance"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it paints a vivid and alarming picture of the excessive consumption of bottled water, which I find deeply concerning. The use of words like ""met"	"Label: 0
Explanation: Both arguments provide compelling points, but they focus on different aspects of the issue. Argument 1 emphasizes the economic benefits of bottled water and its minimal environmental impact, while Argument 2 highlights the massive"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it presents the rapid growth and revenue of the bottled water industry in a sensational and alarming manner, which I find disturbing. The use of"	"Label: 1
Explanation: Argument 1 is more convincing, as it provides a more balanced perspective by acknowledging the economic benefits of bottled water while also addressing the environmental concerns. It presents facts and figures to support its stance"
dagstuhl-10	1,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me as it presents a clear and impactful statistic about the growth of the bottled water industry, which highlights the environmental and financial waste associated with it. This"	"Label: 2
Explanation: Argument 2 is more convincing because it presents a balanced view, acknowledging the economic benefits of bottled water sales while also addressing environmental concerns. It also provides data to support its claim about the minimal"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, as it provides a clear and compelling picture of the immense growth and financial success of the bottled water industry, which raises concerns about the environmental impact and waste"	"Label: 1
Explanation: Argument 1 is more convincing because it presents a strong case against the use of plastic water bottles by highlighting the staggering growth of the bottled water industry, which suggests a significant environmental impact due"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a clear and compelling argument about the economic growth and revenue generated by the bottled water industry, which I find troubling given the environmental impact of"	"Label: 2
Explanation: Argument 2 is more convincing, as it presents a more balanced view by acknowledging the economic benefits of bottled water sales while also addressing environmental concerns. It provides evidence that bottled water accounts for"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a compelling case for the immense growth and financial success of the bottled water industry, which raises concerns about the environmental impact and waste associated with this"	"Label: 2
Explanation: Argument 2 is more convincing, because it presents a more balanced perspective. While Argument 1 highlights the financial growth of the bottled water industry, Argument 2 takes into account the economic contribution of"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a stark and alarming picture of the growing plastic bottled water industry, highlighting the enormous financial gains while providing no counterarguments about the environmental"	"Label: 2
Explanation: Argument 2 is more convincing, as it presents a balanced perspective by acknowledging the economic benefits of bottled water sales while also addressing environmental concerns. The argument highlights the relatively minor impact of bottled"
dagstuhl-10	2,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it paints a vivid picture of the massive scale of plastic water bottle consumption, which I find alarming and distressing. The use of words like """	"Label: 2
Explanation: Argument 2 is more convincing, because it presents a balanced view of the issue by acknowledging the economic benefits of bottled water and addressing concerns about waste and recycling. While Argument 1 effectively"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it paints a vivid and alarming picture of the unsustainable consumption of plastic bottled water, which I find concerning and distressing. The argument"	"Label: 2
Explanation: Argument 2 is more convincing because it presents a balanced perspective, acknowledging the economic benefits of bottled water sales while also addressing concerns about waste and recycling. It provides data to support its claims"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more compelling and vivid picture of the environmental impact of the bottled water industry, which I find alarming and concerning. The statistics and figures"	"Label: 2
Explanation: Argument 2 is more convincing, because it presents a balanced view, acknowledging potential issues with bottled water while also highlighting its positive aspects, such as its contribution to the economy and recyclability"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it paints a vivid and alarming picture of the excessive consumption of bottled water, which I find concerning due to the environmental impact and waste generated by"	"Label: 2
Explanation: Argument 2 is more convincing, because it presents a more balanced perspective by acknowledging the economic benefits of bottled water while also addressing environmental concerns. Argument 1 focuses on the massive consumption of bott"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it paints a vivid picture of the overwhelming scale of plastic water bottle consumption and the financial success of the industry, which I find alarming and concerning."	"Label: 1
Explanation: Argument 1 is more convincing, as it effectively highlights the alarming scale of plastic water bottle consumption and the environmental impact that comes with it. The use of descriptive language such as ""met"
dagstuhl-102	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me due to its vivid and intense portrayal of fear and anxiety, which resonates more with me. The argument's emphasis on the profound and unsett"	"Label: 1
Explanation: Argument 1 is more convincing because it provides a logical and rational approach to the situation, emphasizing the importance of justice, trust, and personal safety. The argument highlights the potential danger of harbor"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, as it portrays a deep sense of fear and anxiety that is palpable and relatable. The vivid imagery and emotional language used in the"	"Label: 2
Explanation: Argument 2 is more convincing because it effectively communicates the emotional impact of the situation, emphasizing the fear and anxiety that comes with knowing someone has committed murder. The argument also highlights the importance of"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly portrays the fear and anxiety that comes with the knowledge of a spouse's involvement in a murder, creating a sense of unease"	"Label: 1
Explanation: Argument 1 is more convincing because it presents a logical and practical approach to the situation, emphasizing the importance of justice and personal safety. The argument also addresses the potential long-term consequences of not"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me due to its vivid and emotional language that creates a sense of fear and anxiety. The use of phrases like ""chills down my spine,"" ""overwhelming"	"Label: 1
Explanation: Argument 1 is more convincing because it presents a logical and practical approach to the situation, emphasizing the importance of accountability, trust, and safety. It also considers the potential danger that the conf"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me due to its vivid and intense emotional language, such as ""profound and deeply unsettling,"" ""stirring an overwhelming sense of fear and anxiety,"""	"Label: 1
Explanation: Argument 1 is more convincing because it presents a logical and ethical argument for turning in a spouse who has committed murder. The argument emphasizes the importance of accountability, the potential for future harm,"
dagstuhl-102	1,0	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it presents a more empathetic and moral perspective. The argument emphasizes the gravity of the crime committed and the importance of accountability, as well as the"	"Label: 1
Explanation: Argument 1 is more convincing because it provides a clear and consistent stance, emphasizing the importance of upholding justice and ensuring personal safety. The argument also considers the potential for further danger if the"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, as it presents a more practical and immediate perspective on the situation, emphasizing the potential danger that the confiding spouse poses to both themselves and others."	"Label: 1
Explanation: Argument 1 is more convincing because it provides a logical and practical approach to the situation, emphasizing the potential danger and unpredictability of the spouse who has committed murder. It also shows a clear"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it seems to justify the act of turning in a spouse who confides in the speaker about committing murder, which I find unsettling. The argument"	"Label: 1
Explanation: Argument 1 is more convincing because it presents a clear and consistent stance, emphasizing the legal and personal safety aspects of the situation. The argument also considers potential future actions of the spouse, which is"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it strikes a more empathetic and moral tone, emphasizing the gravity of the crime and the importance of accountability. It also raises concerns about trust and"	"Label: 1
Explanation: Argument 1 is more convincing, because it presents a clear and consistent stance, emphasizing the importance of justice and personal safety, and it provides a logical reasoning for the decision to involve the authorities."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it portrays a more empathetic and moral stance, emphasizing the gravity of the crime committed and the potential danger that the confidant may still"	"Label: 1
Explanation: Argument 1 is more convincing, because it presents a clear and logical stance, emphasizing the legal and safety implications of knowing about a murder. The argument also considers potential future actions of the spouse,"
dagstuhl-102	1,3	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it resonates more with my moral and ethical beliefs. The argument emphasizes the importance of accountability and the rule of law, which I strongly support."	"Label: 1
Explanation: Argument 1 is more convincing because it provides a clear and consistent stance, emphasizing the importance of prioritizing personal safety and the law, even in the context of a personal relationship. The argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it resonates with my sense of justice and moral integrity. The argument clearly states the importance of reporting a criminal act and holding individuals accountable for their"	"Label: 1
Explanation: Argument 2 is more convincing, as it provides a logical and well-structured argument that emphasizes the importance of accountability, deterrence of future crimes, and the inherent risks associated with"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it resonates more with my personal values and ethics. While I understand the importance of reporting a crime, the argument's emphasis on the immediate"	"Label: 2
Explanation: Argument 2 is more convincing, as it emphasizes the importance of upholding the law and ensuring safety, which is a reasonable response to a serious crime like murder. The argument also considers the"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, as it presents a more balanced and rational perspective on the situation. It emphasizes the importance of accountability and the law, which I find essential for maintaining"	"Label: 1
Explanation: Argument 1 is more convincing because it presents a practical and proactive approach to the situation, emphasizing the potential danger of not reporting the crime to the authorities. The argument also considers the possibility of"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it resonates more with my personal values and ethics. I believe in the importance of trust and loyalty within relationships, and the idea of reporting a"	"Label: 2
Explanation: Argument 2 is more convincing because it provides a logical and rational approach to the situation, emphasizing the importance of accountability and the potential risks associated with trusting a murderer. Argument 1"
dagstuhl-102	2,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, as it resonates more deeply with my personal values and feelings. The emotional language used in this argument, such as ""gravity,"" ""chills,"""	"Label: 2
Explanation: Argument 2 is more convincing because it presents a clear and logical argument based on the nature of the crime committed, the legal implications, and the potential risks involved in trusting someone who has committed murder"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, as it presents a more personal and emotional perspective on the situation. The use of descriptive language like ""profound,"" ""deeply unsettling"	"Label: 1
Explanation: Argument 1 is more convincing, because it effectively highlights the emotional and psychological impact that a confession of murder could have on an individual, emphasizing the sense of fear and anxiety it might instill"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it resonates more with my personal feelings and empathy. The emotional language and vivid imagery used in the argument, such as ""chills down my"	"Label: 1
Explanation: Argument 1 is more convincing, because it provides a more personal and emotional perspective on the situation, which resonates with me. The argument emphasizes the psychological impact of discovering a spouse's"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it describes a more personal and emotional response to the situation, emphasizing fear, anxiety, and a sense of dread. This emotional connection helps me empath"	"Label: 1
Explanation: Argument 1 is more convincing, because it effectively articulates the emotional distress and fear that one might experience upon learning about a spouse's involvement in a murder. The argument appeals to the reader"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more personal and emotional perspective, describing the fear and anxiety that a confession of murder might provoke in the speaker. This emotional response is"	"Label: 1
Explanation: Argument 1 is more convincing because it provides a more personal and emotional perspective, emphasizing the potential fear and anxiety that comes with knowing a spouse has committed murder. This argument also highlights the immediate concern"
dagstuhl-103	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it expresses a sense of fear and anxiety that resonates more deeply with me. The argument provides a detailed account of the emotions felt upon learning about"	"Label: 1
Explanation: Argument 1 is more convincing, because it provides a logical and practical perspective, emphasizing the potential danger that the spouse might pose if they are capable of committing a crime and hiding it from the"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it effectively paints a vivid picture of fear and anxiety, making the situation more emotionally impactful. The use of descriptive language, such as """	"Label: 1
Explanation: Argument 1 is more convincing, because it presents a logical and realistic perspective on the potential danger that a confessed murderer may pose to their spouse, even if the confession is made out of"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it elicits a sense of fear and anxiety that is more palpable and relatable. The author's personal account of their emotional response to"	"Label: 2
Explanation: Argument 2 is more convincing because it provides a clear and logical reasoning based on the fear and anxiety that arises when someone confides in you about committing a murder. The argument also emphasizes"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it expresses a clear sense of fear, anxiety, and moral outrage that is more palpable and relatable. The use of personal and emotional language"	"Label: 1
Explanation: Argument 1 is more convincing, because it presents a realistic and plausible scenario where the confessed murderer may pose a threat to their spouse, given the potential unpredictability and dangerous nature"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it vividly portrays the fear and anxiety that one might feel in such a situation. The personal and emotional tone, along with the use of"	"Label: 2
Explanation: Argument 2 is more convincing, as it presents a more rational and ethical approach to the situation. It emphasizes the gravity of the act of murder and the potential for further violence, which is a"
dagstuhl-103	1,0	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it portrays a level of mistrust and fear that I find unsettling. The argument suggests a potential danger from a spouse who has"	"Label: 1
Explanation: Argument 1 is more convincing because it presents a clear and consistent stance that prioritizes the importance of justice and personal safety. The argument logically considers the potential consequences of not reporting a spouse'"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a clear and logical stance, emphasizing the importance of justice and safety, even within personal relationships. The argument is straightforward and does not contain any"	"Label: 1
Explanation: Argument 1 is more convincing because it provides a clear and logical stance, emphasizing the importance of upholding justice and prioritizing personal safety, regardless of the circumstances. It also shows a"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because I find it disturbing that it suggests a partner, upon learning about a murder, might be afraid of being killed themselves and choose to remain silent,"	"Label: 1
Explanation: Argument 1 is more convincing because it presents a clear and consistent stance, emphasizing the importance of law and order, and prioritizing personal safety over potential loyalty to a spouse. The argument also"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a clear and rational perspective on the situation, emphasizing the importance of justice and personal safety. In contrast, Argument 2 seems to be more"	"Label: 1
Explanation: Argument 1 is more convincing because it presents a clear and logical stance, emphasizing the importance of upholding the law and protecting oneself from potential danger. It also considers the possibility of the"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it portrays an unhealthy and fearful perspective on relationships, implying that one's partner could potentially turn violent and pose a threat"	"Label: 1
Explanation: Argument 1 is more convincing because it presents a clear and consistent stance, emphasizing the importance of upholding the law and ensuring the safety of all parties involved, including the speaker themselves. The"
