id	ids	emo_1	conv_1	emo_2	conv_2	emo_3	conv_3	emo_4	conv_4	emo_5	conv_5
dagstuhl-10	0,1	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it focuses on the potential benefits of the continued use of plastic bottled water, such as its contribution to the economy during a recession and its recyclability"	"Label: 1

Explanation: Although Argument 2 provides more specific statistics related to the financial success of the bottled water industry, Argument 1 presents a more balanced view of the issue by acknowledging the economic benefits while also addressing"	"Label: 1
Explanation: Although both arguments present factual information, Argument 1 evokes stronger emotions in me because it highlights the potential impact of banning plastic bottled water on people's daily lives and the economy. The"	"Label: 1

Explanation: Although Argument 2 provides more specific statistics related to the financial success of the bottled water industry, Argument 1 presents a more balanced view by acknowledging the environmental impact of plastic water bottles while also"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it focuses on the potential benefits of the industry for the economy and job market, particularly during a time of recession. It also highlights the recyclability of"	"Label: 1

Explanation: Although Argument 2 provides more specific statistics about the revenue generated by the bottled water industry, Argument 1 presents a more balanced view by acknowledging the environmental impact of plastic water bottles and emphasizing"	"Label: 1
Explanation: Although both arguments present factual information, Argument 1 evokes stronger emotions in me due to its emphasis on the potential economic benefits of not banning plastic bottled water, such as helping the economy recover"	"Label: 1

Explanation: Although Argument 2 provides more specific statistics about the revenue generated by the bottled water industry, Argument 1 presents a more balanced perspective by acknowledging the economic benefits while also emphasizing the environmental impact"	"Label: 1
Explanation: Although both arguments present factual information, Argument 1 evokes stronger emotions in me because it focuses on the potential benefits of the bottled water industry, such as contributing to the economy during a recession"	"Label: 1

Explanation: Although Argument 2 provides more specific statistics related to the financial success of the bottled water industry, it does not directly address the issue of banning plastic bottled water. Argument 1, on"
dagstuhl-10	0,2	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it focuses on the potential benefits of bottled water, such as its contribution to the economy during a recession and its recyclability. It also provides specific"	"Label: 1

Explanation: Although Argument 2 provides more statistics, Argument 1 presents a more balanced perspective by acknowledging the economic benefits of the bottled water industry, while also emphasizing the environmental impact and the fact that"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it focuses on the potential benefits of bottled water, such as contributing to the economy and being recyclable. It also provides specific data points, such as"	"Label: 1

Explanation: Although Argument 2 provides more statistics, Argument 1 presents a more convincing case by directly addressing the topic of banning plastic bottled water and providing reasons why it might not be a good idea"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it focuses on the potential benefits of bottled water, such as contributing to the economy and being recyclable. By mentioning the help it provides to the"	"Label: 1

Explanation: Although Argument 2 provides more detailed statistics about the bottled water industry, Argument 1 presents a more balanced perspective by acknowledging the economic benefits of bottled water sales, while also emphasizing the"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it focuses on the potential benefits of the bottled water industry, such as contributing to the economy during a recession and being recyclable. It also highlights"	"Label: 1

Explanation: Although Argument 2 provides more statistics, Argument 1 presents a more balanced perspective by acknowledging the economic benefits of bottled water sales, while still advocating for a reduction in plastic water bottle usage"	"Label: 1
Explanation: Although both arguments present factual information, Argument 1 evokes stronger emotions in me due to its focus on the potential economic benefits of continuing to sell bottled water. The argument highlights how purchasing bottled"	"Label: 1

Explanation: Although Argument 2 provides a lot of statistics about the growth and revenue of the bottled water industry, it does not directly address the issue of banning plastic bottled water. Argument 1,"
dagstuhl-10	1,3	"Label: 1
Explanation: Although Argument 2 presents a valid point about the contribution of the bottled water industry to the economy, Argument 1 evokes stronger emotions in me due to its focus on the alarming growth and revenue"	"Label: 1
Explanation: Although Argument 2 provides some statistics, it does not directly address the issue of banning plastic water bottles. The argument focuses on the contribution of bottled water sales to the economy and the recyclability of"	"Label: 2
Explanation: Although Argument 1 provides more substantial evidence of the financial impact of the bottled water industry, Argument 2 evokes stronger emotions in me. This is because it highlights the potential negative consequences for individuals who"	"Label: 1
Explanation: Although Argument 2 provides some statistics to support its claim, it focuses on the economic benefits and minimal environmental impact of plastic bottled water, while largely ignoring the potential negative environmental consequences of plastic waste. Argument"	"Label: 2
Explanation: Although Argument 1 provides more concrete data about the financial success of the bottled water industry, Argument 2 evokes stronger emotions in me. It highlights the potential negative impact on the economy and the fact"	"Label: 1
Explanation: Although Argument 2 provides some statistics to support their claim, it primarily focuses on the economic benefits and the recyclability of plastic water bottles. However, the argument does not address the environmental impact of plastic water"	"Label: 1
Explanation: Although Argument 2 presents some valid points, I find Argument 1 more emotionally impactful due to the staggering financial statistics it provides. The numbers indicating the rapid growth and revenue of the bottled water"	"Label: 1
Explanation: Although Argument 2 provides some statistics in favor of plastic bottled water, it focuses on the minimal contribution of bottled water to the global waste and its recyclability, which is not the main concern regarding"	"Label: 1
Explanation: Although both arguments present factual information, Argument 1 evokes stronger emotions in me due to its emphasis on the financial success of the bottled water industry. By sharing the revenue generated by bottled water"	"Label: 1
Explanation: Although Argument 2 provides some statistics to support its claim, it does not directly address the issue of banning plastic water bottles. The argument focuses on the contribution of bottled water sales to the economy and"
dagstuhl-10	2,3	"Label: 1

Explanation: Although both arguments present facts and statistics, Argument 1 evokes stronger emotions in me due to its emphasis on the overwhelming scale and growth of the bottled water industry. The use of descriptive"	"Label: 1
Explanation: Although Argument 2 provides some statistics to support its claim, it downplays the environmental impact of plastic bottled water, which is a significant issue. Argument 1, on the other hand, effectively"	"Label: 1
Explanation: Although both arguments present facts and figures to support their stance, Argument 1 evokes stronger emotions in me due to its vivid description of the scale of plastic water bottle production and consumption. The use of terms"	"Label: 1
Explanation: Although Argument 2 provides some statistics to support its claim, it is less convincing because it primarily focuses on the economic benefits and the recycling rate of plastic bottled water, while ignoring the significant environmental"	"Label: 1
Explanation: Although both arguments present facts and figures, Argument 1 evokes stronger emotions in me because it highlights the alarming scale of bottled water consumption and production, which I find concerning due to the environmental impact"	"Label: 1
Explanation: Although Argument 2 provides some statistics to support its claim, it downplays the environmental impact of plastic bottled water, which is a significant issue. The argument also fails to address the fact that a"	"Label: 1

Explanation: Although both arguments present facts and statistics to support their stance, Argument 1 evokes stronger emotions in me because it highlights the alarming scale and growth of the bottled water industry, making me feel"	"Label: 1
Explanation: Although Argument 2 provides some statistics, it does not present a strong case against banning plastic bottled water. The argument emphasizes the minimal contribution of bottled water to global waste and its recyclability"	"Label: 1
Explanation: Although both arguments present facts and figures, Argument 1 evokes stronger emotions in me as it highlights the alarming scale of plastic water bottle consumption and production, painting a vivid picture of our society's"	"Label: 1
Explanation: Although Argument 2 provides some statistics to support its claim, it focuses on the economic benefits and minimal environmental impact of plastic bottled water, while ignoring the broader environmental consequences of plastic production and waste. Argument"
dagstuhl-102	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly describes the fear and anxiety associated with knowing someone who has committed murder, emphasizing the need to protect oneself and others from potential harm."	"Label: 2

Explanation: Both arguments present a clear stance in favor of turning in a spouse who has committed murder. However, Argument 2 is more convincing due to its stronger emotional appeal and more detailed reasoning. While Argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it vividly describes the fear and anxiety associated with knowing a murderer. The use of descriptive language, such as ""gravity of taking"	"Label: 2

Explanation: Both arguments present a clear stance in favor of turning in a spouse who has committed murder, but Argument 2 is more convincing due to its more detailed reasoning and the emotional impact it conveys."	"Label: 2
Explanation: Although Argument 1 presents a valid point of view, Argument 2 evokes stronger emotions in me due to its vivid and detailed description of fear and anxiety, which makes the situation feel more real and immediate"	"Label: 2

Explanation: Both arguments present a clear stance in favor of turning in a spouse who has committed murder, but Argument 2 is more convincing due to its more detailed and thoughtful reasoning. While Argument 1"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly describes the fear and anxiety associated with knowing a murderer, emphasizing the need to protect oneself and others. This argument creates a more"	"Label: 2

Explanation: Both arguments present a clear stance in favor of turning in a spouse who has committed murder if they confide in you. However, Argument 2 is more convincing due to its stronger emphasis on the"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly describes the fear and anxiety that the speaker would experience upon discovering the confessed murder. The use of descriptive language such as """	"Label: 2

Explanation: Both arguments present a clear stance in favor of turning in a spouse who has committed murder. However, I find Argument 2 more convincing due to its more detailed and thoughtful reasoning. Argument"
dagstuhl-102	1,0	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more immediate and personal response, with a focus on self-preservation and the potential danger of the spouse, which I find more emotionally impact"	"Label: 2
Explanation: Both arguments present a clear stance on turning in a spouse who has committed murder if they confided in you. However, Argument 2 is more convincing due to its stronger reasoning and the moral perspective it"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more immediate and intense reaction, emphasizing fear and concern for personal safety. This argument also highlights the gravity of the situation by mentioning legal"	"Label: 2
Explanation: Both arguments present a clear stance in favor of turning in a spouse who has committed murder and confided in them. However, Argument 2 is more convincing due to the use of stronger reasoning and addressing"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more immediate and intense reaction, suggesting a fear of the spouse's potential danger and a sense of justice for the victim. The language used"	"Label: 1
Explanation: Although both arguments present a clear stance on turning in a spouse who has committed murder, I find Argument 1 more convincing due to its focus on the immediate action required and the potential danger of not reporting"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more immediate and personal response to the situation. The writer's emphasis on their own safety and the potential danger of their spouse, as well"	"Label: 2
Explanation: Both arguments present a clear stance in favor of turning in a spouse who has committed murder if they confide in you. However, Argument 2 provides more convincing evidence and reasoning for their stance. They"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more immediate and intense reaction, with a focus on personal safety and legal consequences. The use of phrases like ""major trouble,"" ""goes"	"Label: 2

Explanation: Both arguments present a clear stance in favor of turning in a spouse who has committed murder if they confide in you. However, Argument 2 is more convincing due to the use of moral reasoning"
dagstuhl-102	1,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more personal and visceral reaction to the situation, including fear for the speaker's safety and a sense of moral obligation. The use"	"Label: 2
Explanation: Both arguments present a clear stance in favor of turning in a spouse who has confided in them about committing murder. However, Argument 2 is more convincing due to its more concise and logical"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more personal and visceral response, including the fear of potential danger and the immediate decision to involve the police. This argument also highlights the"	"Label: 2
Explanation: Both arguments present a clear stance in favor of turning in a spouse who has committed murder and confided in them. However, I find Argument 2 more convincing because it provides a more coherent and"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more personal and visceral reaction to the situation, including fear and concern for personal safety, which I find more emotionally engaging."	"Label: 2
Explanation: Both arguments present a clear stance in favor of turning in a spouse who has confessed to murder. However, Argument 2 is more convincing due to its emphasis on the legal consequences and the importance of"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more personal and visceral response, including fear and concern for the speaker's safety. The speaker also acknowledges the gravity of the"	"Label: 2
Explanation: Both arguments present a clear stance in favor of turning in a spouse who has confided in them about committing murder. However, Argument 2 is more convincing due to its focus on the legal consequences"	"Label: 1

Explanation: Argument 1 evokes stronger emotions in me because it presents a more personal and visceral response to the situation, including the fear of potential harm and the emotional impact of the confession. The"	"Label: 2
Explanation: Both arguments present a clear stance in favor of turning in a spouse who has confided in them about committing murder. However, Argument 2 is more convincing due to its more detailed reasoning and focus"
dagstuhl-102	2,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it describes the personal, visceral reactions and fears of discovering a spouse's heinous act. The vivid language and emotional descriptions of"	"Label: 1
Explanation: While both arguments present valid points, I find Argument 1 more convincing because it provides a more emotional and personal perspective, which can be compelling when discussing moral dilemmas. It explains the immediate"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it delves deeper into the emotional and psychological impact of the situation. The use of vivid descriptions and sensory language, such as ""chills down my"	"Label: 1
Explanation: While both arguments present valid points, I find Argument 1 more convincing due to its emotional appeal and personal perspective. The writer of Argument 1 shares their immediate, visceral reaction to the hyp"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, as it vividly describes the intense feelings and reactions the speaker would have upon discovering their spouse's crime, such as fear, anxiety, and dread"	"Label: 1
Explanation: Although both arguments present valid points, Argument 1 is more convincing due to its emotional appeal and personal connection to the situation. It provides a more detailed account of the speaker's immediate reaction, which"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it delves deeper into the personal and emotional impact of the situation, describing feelings of fear, anxiety, and dread, which make it more relatable and"	"Label: 1
Explanation: While both arguments present a clear case for turning in a spouse who has committed murder, Argument 1 is more convincing due to its emotional appeal and personal perspective. It provides a more detailed account of the"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it taps into a more visceral and personal response, using vivid language and imagery to describe the fear and anxiety that would arise from the situation"	"Label: 1
Explanation: While both arguments present valid points, I find Argument 1 more convincing because it provides a more emotional and personal perspective, which I believe is relevant when discussing such a serious and personal matter as turning in"
dagstuhl-103	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it is more vividly described and creates a vivid, unsettling image in my mind. The use of phrases like ""gravity of taking a life"	"Label: 2

Explanation: I find Argument 2 more convincing because it presents a clear and well-reasoned position, supported by the speaker's emotional response to the situation. The argument effectively communicates the gravity of"	"Label: 2
Explanation: Although Argument 1 does attempt to evoke fear, Argument 2 is more successful in evoking stronger emotions due to its vivid and descriptive language, which paints a clearer picture of the"	"Label: 2
Explanation: Argument 2 is more convincing because it provides a more well-thought-out and structured argument, with a clear explanation of the emotional response that would prompt the speaker to turn in their spouse."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it is more vividly descriptive and paints a clearer picture of fear and anxiety, making it easier to connect with the emotions presented."	"Label: 2

Explanation: I find Argument 2 more convincing because it presents a clear and well-supported rationale for turning in a spouse who has committed murder. The argument is based on the gravity of taking a life"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it is more vividly described and creates a stronger sense of urgency and fear. The use of descriptive language such as ""gravity"", """	"Label: 2

Explanation: Although both arguments present a case for turning in a spouse who has committed murder, Argument 2 is more convincing due to its clear and well-reasoned argument. The writer of Argument 2"	"Label: 2
Explanation: Although Argument 1 does evoke some level of emotion, Argument 2 is more persuasive and elicits stronger emotions due to its vivid and detailed description of the fear and anxiety experienced upon discover"	"Label: 2

Explanation: Argument 2 is more convincing because it provides a clear and well-reasoned position, supported by specific emotional and ethical reasons. The argument acknowledges the seriousness of the situation and the potential"
dagstuhl-103	1,0	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a clearer and more immediate action (calling the police), which I find more emotionally impactful than the speculative fear of potential harm from"	"Label: 1
Explanation: Although both arguments support turning in a spouse who has committed murder if they confide in you, I find Argument 1 more convincing. Argument 1 provides more specific reasons for turning in the spouse,"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a clear and decisive stance, emphasizing the importance of law enforcement and personal safety. The writer's concern about potential future violence and the"	"Label: 1
Explanation: Although both arguments support turning in a spouse who confessed to murder, Argument 1 is more convincing due to its clear and direct language, as well as providing a more comprehensive rationale for the decision"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a clear and more immediate moral stance, emphasizing the severity of the crime and the potential danger to the speaker. The vivid language and personal"	"Label: 1
Explanation: Although both arguments support turning in a spouse who has committed murder if they confide in you, Argument 1 is more convincing because it provides more specific reasons for doing so, such as the legal consequences"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a clear and immediate course of action, which suggests a firm moral stance and decisiveness. The fear of potential harm from the spouse and the emphasis"	"Label: 1
Explanation: Although both arguments support turning in a spouse who has committed murder if they confide in you, Argument 1 is more convincing due to its clear and direct language, as well as its consideration of potential"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a clear and decisive stance, emphasizing the gravity of the situation and the potential danger to the speaker. It also includes a sense of personal"	"Label: 1
Explanation: Although both arguments support turning in a spouse who has committed murder if they confide in you, Argument 1 is more convincing because it provides clearer reasoning for the decision. The argument highlights the serious"
