id	ids	emo_1	conv_1	emo_2	conv_2	emo_3	conv_3	emo_4	conv_4	emo_5	conv_5
dagstuhl-10	0,1	"Label: 0
Explanation: Both arguments present factual information about the bottled water industry and its economic impact without strong emotional language. Neither argument particularly evokes strong emotions in me, as they focus more on statistics and economic data rather than stirring up feelings"	"Label: 2
Explanation: Because Argument 2 provides more substantial and relevant statistical evidence to support its claims, whereas Argument 1 relies on less concrete data and includes statements that could be seen as misleading or irrelevant. Argument 2 mentions specific figures"	"Label: 0
Explanation: Both arguments present factual information and statistics but do not particularly evoke strong emotions. They both aim to provide reasons why banning plastic bottled water might not be a good idea, focusing on economic benefits and recycling efforts. Neither argument"	"Label: 2
Explanation: Argument 2 is more convincing because it provides specific statistical data and economic figures to support its claims, such as the growth of the bottled water industry and the significant amount of money spent on bottled water in the U.S"	"Label: 0
Explanation: Both arguments provide factual information about the bottled water industry and its economic impact, but neither argument particularly evokes strong emotions. They both focus on economic aspects and statistics without using emotionally charged language or personal anecdotes that might make"	"Label: 2
Explanation: Because Argument 2 provides more concrete statistics and economic data to support its claims, such as the growth of the bottled water industry and the significant amount of money spent on bottled water in the U.S., whereas Argument"	"Label: 0
Explanation: Both arguments present facts and statistics but do not evoke strong emotional responses. They focus on economic aspects and recycling benefits without using emotionally charged language or personal anecdotes that could stir stronger feelings."	"Label: 2
Explanation: Because Argument 2 provides more substantial and specific data to support its claims, such as the growth of the bottled water industry and the significant revenue it generates. In contrast, Argument 1 relies more on general statements and"	"Label: 0
Explanation: Both arguments present facts and figures without strong emotional language or personal appeals. They focus on economic aspects and statistics related to bottled water consumption and the industry. Neither argument particularly evokes strong emotions, as they remain relatively neutral"	"Label: 2
Explanation: Argument 2 is more convincing because it provides specific statistical data and economic figures to support its claims, such as the growth of the bottled water industry and the significant amount of money spent on bottled water in the U.S"
dagstuhl-10	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides concrete statistics and financial figures, highlighting the significant impact and growth of the bottled water industry. These details create a more vivid and compelling image of the issue at"	"Label: 2
Explanation: Argument 2 is more convincing because it provides more detailed and relevant statistical evidence about the bottled water industry. It highlights the significant global and national revenues and production figures, which strengthen the argument against banning plastic bottled water."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides concrete statistics and a vivid picture of the scale of bottled water consumption, which highlights the environmental and economic implications more effectively."	"Label: 2
Explanation: Argument 2 is more convincing because it provides more concrete statistics and figures to support its claims, such as the global revenue of the bottled water industry and specific sales figures in the U.S. Argument 1, on"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it presents a vivid and detailed picture of the bottled water industry's growth and impact, which helps to convey the significance of the topic more effectively. The use of specific"	"Label: 2
Explanation: Because Argument 2 presents more robust statistical evidence and a broader perspective on the bottled water industry, making it more convincing compared to Argument 1, which relies more on general statements and personal opinions without substantial data support."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it presents a vivid and compelling picture of the global scale and economic impact of the bottled water industry, which is more likely to stir feelings of concern and awareness about the"	"Label: 2
Explanation: Argument 2 is more convincing because it provides robust statistical evidence and financial data to support its points, whereas Argument 1 relies more on general statements and personal opinions that lack concrete backing. Argument 2 effectively illustrates the"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides specific statistics and details about the global and domestic impact of the bottled water industry, which creates a more vivid and compelling emotional response regarding the significance of the issue"	"Label: 2
Explanation: Argument 2 is more convincing because it provides concrete statistics about the global and domestic consumption of bottled water, highlighting its economic significance. In contrast, Argument 1 relies on less substantial claims and includes statements that could be"
dagstuhl-10	1,3	"Label: 0
Explanation: Neither argument evokes strong emotions in me. Both arguments present statistical information without emotional appeals or personal anecdotes that might provoke a stronger emotional response. They focus on economic data and environmental facts rather than stirring feelings or personal experiences"	"Label: 2
Explanation: Because Argument 2 provides more relevant and direct support for its claim that prohibiting plastic bottled water could be disadvantageous. It cites specific economic benefits and environmental facts, such as bottled water contributing to economic recovery and being recycl"	"Label: 0
Explanation: Both arguments present factual information but do not evoke strong emotional responses. Argument 1 focuses on the growth and economic impact of the bottled water industry, while Argument 2 discusses the potential economic benefits and recyclability of bottled"	"Label: 2
Explanation: because Argument 2 provides more relevant and specific statistics that directly address the potential economic benefits and environmental impact of banning plastic bottled water, making it more convincing. Argument 1 focuses on the growth of the bottled water industry"	"Label: 0
Explanation: Both arguments present statistical data but do not evoke strong emotions. Argument 1 focuses on the growth and economic impact of the bottled water industry, while Argument 2 discusses the potential economic benefits and recyclability of bottled water"	"Label: 2
Explanation: because Argument 2 provides more relevant and specific statistics supporting its claim that banning plastic bottled water could be disadvantageous. It mentions the economic benefit to the recovering economy and the high recycling rate of PET water bottles, whereas"	"Label: 0
Explanation: Both arguments present facts and figures without strong emotional language or personal anecdotes. They focus on economic and environmental aspects related to the bottled water industry, and neither argument particularly evokes strong emotions in me. Therefore, I believe"	"Label: 2
Explanation: Because Argument 2 provides more relevant and direct evidence to support its claim that banning plastic bottled water could be disadvantageous. It references specific economic contributions and recycling rates, which directly address potential impacts of such a ban."	"Label: 0
Explanation: Both arguments provide statistical data but do not evoke strong emotional responses. They focus on facts and figures rather than personal experiences or vivid imagery that would typically stir emotions. Therefore, neither argument evokes particularly strong emotions."	"Label: 2
Explanation: because Argument 2 provides more relevant and specific statistics that support its claim, such as the fact that bottled water accounts for less than 1% of global waste and is recyclable. Argument 1, on the"
dagstuhl-10	2,3	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides specific data and addresses potential concerns about the economic impact and recyclability of plastic bottled water, which can create a more rational and emotionally engaging argument against banning plastic"	"Label: 2
Explanation: because Argument 2 provides more concrete and relevant data supporting its claim, such as economic benefits during a recession and recycling statistics, whereas Argument 1 focuses on the scale of bottled water consumption without addressing the benefits or drawbacks"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it presents specific data and economic benefits, which can resonate with readers concerned about economic recovery and environmental impact. The mention of recycling rates and the minimal contribution to global waste"	"Label: 2
Explanation: because Argument 2 provides more specific and relevant statistics supporting its claim about the economic benefits and recyclability of plastic bottled water, whereas Argument 1 focuses more on the scale of production and consumption without addressing the key points"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, as it presents a more balanced view and addresses potential concerns about economic impact and recycling efforts. It appeals to practical considerations and economic realities, which can stir emotions related to"	"Label: 2
Explanation: because Argument 2 provides more concrete data and specific statistics, such as the economic contribution of bottled water sales and recycling rates, making it more convincing than Argument 1, which focuses more on the scale of consumption without"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides specific data and addresses economic and environmental concerns, which can resonate more deeply with readers who are concerned about the impact of such a ban."	"Label: 2
Explanation: because Argument 2 provides more specific and relevant data supporting its claim about the economic benefits and recyclability of bottled water, whereas Argument 1 focuses more on the scale of consumption without addressing the key points raised in Argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides specific data and addresses potential concerns about the economic impact and recyclability of plastic bottled water, which creates a more rational and emotionally engaging argument."	"Label: 2
Explanation: because Argument 2 provides more specific and relevant data supporting its claim, such as economic benefits and recycling rates, whereas Argument 1 focuses more on the scale of consumption without directly addressing the environmental or economic impacts of banning"
dagstuhl-102	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly conveys the fear and anxiety that the speaker feels upon learning about their spouse's murder, which creates a more intense emotional response. The use of phrases"	"Label: 2
Explanation: because Argument 2 presents a more emotionally compelling and logically consistent case for turning the spouse in. It emphasizes the fear and potential for future harm, which resonates more strongly than Argument 1's more direct and less"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it delves deeper into the psychological impact of the confession, using vivid imagery and emotional language to convey a sense of fear and urgency that is more intense than Argument"	"Label: 2
Explanation: Because Argument 2 offers a more emotionally resonant and logically coherent response, emphasizing the deep-seated fear and protective instinct that arises upon learning of such a grave crime. It also uses stronger language and conveys a"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it delves deeper into the psychological impact and fear associated with the situation, using vivid language that creates a more intense emotional response."	"Label: 2
Explanation: because Argument 2 offers a more detailed and emotionally resonant response, emphasizing the profound impact of knowing someone has committed murder and the subsequent fear and anxiety it induces. It also aligns better with a general moral stance"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it describes a vivid and intense emotional response to the situation, highlighting fear and anxiety, which are powerful emotions. The use of phrases like ""sending chills down my"	"Label: 2
Explanation: because Argument 2 presents a more emotionally compelling and logically consistent case, emphasizing the fear and protective instinct that would drive someone to act, whereas Argument 1, although strong in its rationale, uses more general statements without"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it delves deeper into the psychological impact of such a confession, emphasizing the fear and anxiety that would likely accompany the realization that someone close to you has committed murder."	"Label: 2
Explanation: because Argument 2 expresses a stronger emotional response and provides a clearer rationale for the decision to turn the spouse in, emphasizing personal safety and the fear of potential future harm. While Argument 1 also makes valid points,"
dagstuhl-102	1,0	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it expresses a sense of moral outrage and concern for personal safety, which are more intense emotions compared to Argument 1. Argument 2 also includes a plea for the"	"Label: 2
Explanation: because Argument 2 presents a more comprehensive and empathetic rationale for turning the spouse in, emphasizing moral responsibility, guilt, and future safety concerns. It also avoids the emotional and black-and-white reasoning present in Argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it conveys a sense of moral outrage and a strong desire for justice, which are more intense compared to Argument 1. Argument 2 also includes a personal perspective"	"Label: 2
Explanation: Because Argument 2 presents a more reasoned and empathetic perspective, considering the potential for rehabilitation and the importance of trust. It also addresses the safety concerns more directly, making a stronger case for turning the spouse in."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it expresses a sense of moral judgment and fear, which are more intense emotional responses compared to Argument 1. Argument 2 also includes a more detailed rationale for turning"	"Label: 2
Explanation: because Argument 2 presents a more logical and comprehensive reasoning for turning in the spouse, including concerns about future safety and the moral implications of harboring a murderer. Argument 1, while firm in its stance, lacks"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it expresses a deeper sense of moral outrage and concern for personal safety, which resonates more emotionally with the hypothetical situation presented."	"Label: 2
Explanation: because Argument 2 offers a more comprehensive and emotionally compelling rationale for turning in the spouse, including moral considerations and concerns about future safety. Argument 1, while straightforward, lacks the depth and emotional weight present in Argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it expresses a sense of moral righteousness and concern for personal safety, which can be more emotionally charged than the more straightforward and action-oriented response in Argument 1. Argument"	"Label: 2
Explanation: because Argument 2 offers a more reasoned and empathetic perspective, acknowledging the complexity of the situation while emphasizing the moral and practical implications of turning in a murderer. It also highlights the potential future dangers posed by a confessed"
dagstuhl-102	1,3	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides a more reasoned and detailed explanation of the decision-making process, emphasizing legal responsibilities and the potential risks involved. This argument feels more emotionally compelling due to its logical"	"Label: 2
Explanation: because Argument 2 offers a clearer and more rational approach to the situation, emphasizing legal consequences and the risks involved in maintaining trust with someone who has committed a serious crime. It also highlights the importance of ensuring personal safety"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides a more reasoned and detailed explanation of the consequences and ethical considerations involved, which tends to engage the emotional aspect related to trust, responsibility, and the impact of"	"Label: 2
Explanation: because Argument 2 presents a more reasoned and comprehensive argument. It emphasizes legal responsibilities and potential risks, whereas Argument 1 is more emotional and lacks depth in its reasoning. Argument 2 also avoids making unfounded assumptions"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because it includes a more direct and personal response with a sense of urgency and immediate action, which can be more emotionally engaging. The use of ""she"" and """	"Label: 2
Explanation: because Argument 2 presents a more reasoned and balanced approach, emphasizing legal consequences and the risks involved, while Argument 1 relies more on personal anecdotes and emotional responses without providing substantial justification."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because it presents a more reasoned and logical approach to the situation, emphasizing legal consequences and personal safety. This argument also touches on the broader implications of trust and responsibility in"	"Label: 2
Explanation: because Argument 2 presents a more comprehensive and reasoned approach to the situation, emphasizing legal consequences and personal safety. It also addresses the ethical implications of harboring a murderer and the potential risks involved, making it a stronger"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it conveys a sense of immediate and intense decision-making, emphasizing the fear and potential danger involved. The language used in Argument 1, such as ""she killed"	"Label: 2
Explanation: because Argument 2 presents a more reasoned and comprehensive argument. It emphasizes the legal and ethical implications of reporting a crime, the potential for deterrence, and the risks associated with maintaining trust in someone who has committed a"
dagstuhl-102	2,3	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it focuses on the logical and practical aspects of the situation, emphasizing the need for legal consequences and personal safety. This argument is more direct and less emotionally charged compared to"	"Label: 2
Explanation: Because Argument 2 presents a clearer and more logical rationale for reporting the spouse, emphasizing legal accountability and personal safety. While Argument 1 conveys strong emotional responses, it lacks a structured argument and doesn't address potential"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it focuses more on the logical and practical aspects of the situation, such as legal consequences and personal safety, which can be more emotionally compelling when considering the gravity of murder"	"Label: 2
Explanation: Because Argument 2 presents a clear and straightforward rationale for reporting the spouse, emphasizing legal consequences and personal safety. It avoids emotional appeals that might cloud judgment and focuses on practical outcomes. Argument 1, while expressing strong"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it directly addresses the legal and moral implications of the situation without sensationalizing it, which can be more emotionally resonant due to its straightforward and serious tone."	"Label: 2
Explanation: Because Argument 2 presents a clearer and more logical rationale for reporting the spouse, emphasizing legal consequences and the risk associated with trusting someone who has committed murder. Argument 1, while expressing strong emotional reactions, does not"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it directly addresses the legal and moral responsibilities involved, and its tone is more matter-of-fact and emotionally neutral compared to Argument 1, which uses vivid and intense"	"Label: 2
Explanation: Because Argument 2 presents a clearer and more logical rationale for reporting the spouse, emphasizing legal consequences and the risk posed by a murderer. Argument 1, while expressing strong emotions, does not provide a structured argument or"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it focuses more directly on the legal and moral responsibilities involved in reporting a crime, and it addresses the practical aspects of ensuring justice and safety. While both arguments convey strong"	"Label: 2
Explanation: Because Argument 2 presents a clearer and more logical rationale for reporting the spouse, emphasizing legal consequences and personal safety. It avoids the emotional and less rational arguments present in Argument 1, such as the overwhelming fear and"
dagstuhl-103	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, as it delves deeper into the psychological impact of knowing someone has committed murder, highlighting the fear and anxiety that could arise. The vivid description of the heart racing and"	"Label: 2
Explanation: because Argument 2 presents a more coherent and emotionally compelling case for why one might feel compelled to report a spouse's confession of murder. It addresses the psychological impact of such knowledge and the desire to protect oneself and others"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it delves into the psychological impact of such a confession, emphasizing the fear and anxiety that would likely arise, which creates a more vivid emotional response."	"Label: 2
Explanation: because Argument 2 offers a more detailed and emotionally compelling rationale for turning the spouse in, emphasizing the fear and concern for safety that would drive such a decision. It also uses more coherent language and avoids the logical fall"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it delves into the psychological impact of knowing about such a crime, highlighting the fear and anxiety that would accompany the realization. The detailed description of the emotional response and"	"Label: 2
Explanation: because Argument 2 presents a more coherent and emotionally resonant case, highlighting the profound psychological impact of such knowledge and the necessity to prioritize safety. While Argument 1 does provide a compelling narrative, it lacks the depth"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it delves deeper into the psychological and emotional turmoil one might experience upon learning such devastating news. The vivid description of the fear and anxiety makes the situation feel more intense"	"Label: 2
Explanation: because Argument 2 presents a more coherent and emotionally compelling case, emphasizing the psychological impact and the desire to protect oneself and others, whereas Argument 1 relies more on hypothetical scenarios and fear-based reasoning."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it delves deeper into the psychological impact of knowing someone has committed murder, highlighting the fear and anxiety such knowledge can instill. The vivid description of the ""ha"	"Label: 2
Explanation: because Argument 2 presents a more coherent and emotionally compelling rationale for turning in the spouse. It addresses the psychological impact of the confession and the desire to protect oneself and others, whereas Argument 1 contains more speculative and"
dagstuhl-103	1,0	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it paints a vivid and terrifying picture of the potential consequences and betrayal one might face in such a situation, invoking fear and anxiety more intensely than Argument 1."	"Label: 2
Explanation: because Argument 2 presents a more compelling and realistic scenario, emphasizing the potential for revenge and the desire to eliminate all evidence. It also highlights the psychological impact on the witness, which makes the argument more convincing. Argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it paints a more vivid and terrifying scenario, emphasizing the potential betrayal and danger that could arise from such a situation, which triggers stronger emotional responses like fear and anxiety."	"Label: 2
Explanation: because Argument 2 offers a more nuanced perspective by highlighting potential future dangers and motivations for further violence, whereas Argument 1 focuses solely on immediate legal consequences without addressing the psychological and situational complexities involved."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, as it paints a more vivid and frightening scenario where the spouse's actions could lead to direct danger to the speaker, evoking feelings of fear and vulnerability."	"Label: 2
Explanation: because Argument 2 presents a more comprehensive and compelling rationale for why one might turn in their spouse, emphasizing the potential for future harm and the spouse's possible paranoia. Argument 1, while direct, lacks the depth"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it paints a more vivid and terrifying scenario, highlighting the fear and vulnerability that could arise from such a situation. This argument taps into deeper emotional responses related to trust,"	"Label: 2
Explanation: because Argument 2 presents a more compelling and realistic scenario, highlighting the potential for betrayal and self-preservation, whereas Argument 1 focuses more on legal consequences and immediate actions without delving into the psychological and emotional complexities"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it paints a vivid and terrifying scenario of betrayal and danger, which creates a sense of fear and urgency that Argument 1 does not quite achieve. Argument 2 also"	"Label: 2
Explanation: because Argument 2 presents a more compelling and realistic scenario, highlighting the potential for betrayal and self-preservation. It also implies a deeper psychological perspective on the consequences of such knowledge, which makes the argument more convincing."
