id	ids	emo_1	conv_1	emo_2	conv_2	emo_3	conv_3	emo_4	conv_4	emo_5	conv_5
dagstuhl-10	0,1	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because I totally disagree with its point and feel disgust about what it says."	"Label: 0
Explanation: Argument 2 is more convincing. Argument 1 focuses on the economic impact of banning plastic bottled water, emphasizing the benefits of recycling and the significant growth of the global bottled water industry. However, it doesn't provide"	"Label: 1

Explanation: Argument 1 evokes a stronger emotional response in me because it presents a clear and persuasive argument that addresses the economic benefits of banning plastic water bottles, such as the significant impact on the economy and the environment. The"	"Label: 1
Explanation: Argument 2 is more convincing because it provides more concrete data and statistics to support its claim, making it more convincing and persuasive."	"Label: 0
Explanation: Argument 1 evokes stronger emotions in me. Argument 1 presents a clear and concise argument with a strong call to action, emphasizing the potential benefits of banning plastic bottled water. The text also provides concrete data and"	"Label: 2
Explanation: Argument 2 is more convincing, because it provides concrete data to support its claims, whereas Argument 1 relies on emotional appeals and vague statements."	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a clear and logical argument, with data and statistics that support its claim. The tone is also persuasive, with a sense of urgency and concern for the environment"	"Label: 2

Argument 1 is more convincing because it presents a comprehensive overview of the issue, citing credible sources to support its claims. It also highlights the economic benefits, such as the potential for the bottled water industry to help the economy during"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because I totally disagree with its point and feel disgust about what it says."	"Label: 0

Explanation: Argument 2 is more convincing because it provides more concrete evidence and statistics to support its claim. Argument 2 provides a clear and impressive growth rate of the bottled water industry, which is more convincing than Argument 1"
dagstuhl-10	0,2	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more critical perspective on the topic, focusing on the economic benefits of banning plastic water bottles, such as reducing waste and increasing recycling rates, which resonates"	"Label: 1
Explanation: Argument 1 is more convincing because it provides more concrete evidence and statistics to support its claims. It mentions a significant increase in the bottled water industry and its revenue, which can be seen as a tangible example of the"	"Label: 0

Explanation: Both arguments evoke a similar level of emotion in me."	"Label: 0

Explanation: Both arguments present similar points and lack substantial differences, making them equally convincing. Argument 1 focuses on the economic benefits of banning plastic bottled water, citing the potential economic benefits in terms of recession relief and the recycling rate"	"Label: 2

I choose this label because Argument 2 evokes stronger emotions in me because it expresses a strong sense of disgust and disapproval towards the rapid growth of the bottled water industry. The text emphasizes the staggering scale of production and revenue"	"Label: 1
Explanation: Argument 1 is more convincing because it effectively addresses the main point of the topic and presents a balanced view by mentioning both the economic benefits and the environmental impact of plastic water bottles."	"Label: 2

The argument in Argument 2 is stronger because it expresses strong negative emotions such as disgust, vivid imagery, and a sense of astonishment, which creates a stronger emotional impact on the reader. The use of statistics and data from"	"Label: 0

Explanation: Both arguments present valid points, but they don't provide enough convincing evidence to sway the reader. Argument 1 presents some statistics about the economic benefits and the environmental impact of bottled water, which are certainly interesting and relevant"	"Label: 2

The argument in Argument 2 about the bottled water industry evokes stronger emotions in me because I strongly disagree with its point and feel disgust about what it says. The text highlights the enormous growth of the bottled water industry, which"	"Label: 0

Explanation: Both arguments present valid points, but the tone of Argument 2 is more persuasive. It uses vivid examples and statistics to paint a clear picture of the bottled water industry's growth and its impact on the economy. The"
dagstuhl-10	1,3	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, or neither argument evokes emotions."	"Label: 1

The argument presented by Argument 2 is more convincing. Although it does acknowledge the contribution of bottled water to the economy, it fails to provide a compelling reason why prohibiting plastic water bottles would be disadvantageous. The argument relies heavily"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a clear and direct statistic, showing the significant growth of the bottled water industry, whereas Argument 2 uses more abstract language and does not present concrete data,"	"Label: 0

Explanation: Argument 1 is more convincing because it provides specific numbers and statistics that support its claims, such as the global growth of the bottled water industry and the revenue generated by bottled water companies. The use of reputable sources like"	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, or neither argument evokes emotions.

The two arguments present the same data and statistics, but they express the same points and conclusions. Both arguments are presented in a neutral and"	"Label: 2

Explanation: Argument 2 is more convincing because it presents a more nuanced and balanced view. While Argument 1 focuses on the significant growth of the bottled water industry, it does not consider the broader economic and social implications of such"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a strong and convincing argument that the ban on plastic water bottles would be beneficial, while Argument 2 presents a neutral point with some valid points but also some"	"Label: 1
Explanation: Argument 1 is more convincing because it provides concrete data and statistics that support its claims, such as the $35 billion global revenue and 35,000 million dollars in revenue for bottled water companies in 2001"	"Label: 0
Explanation: Both arguments present facts about the global bottled water industry and the impact of plastic water bottles on the environment, but they do not evoke strong emotions. The tone is neutral and informative, providing data to support their points,"	"Label: 0
Explanation: Argument 1 is more convincing because it provides more concrete evidence and statistics to support its claim. The data from the Beverage Marketing Corporation and the global production of bottled water in 2001 is more substantial and credible than"
dagstuhl-10	2,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a vivid and impressive picture of the bottled water industry's growth, while Argument 2 focuses on the economic benefits of the industry, which I don't agree"	"Label: 0
Explanation: Argument 1 is more convincing because it presents a more detailed and specific example of the industry's growth, using concrete numbers and statistics to support its claim. It also highlights the impact of the industry on the US economy"	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they present the same topic with the same stance."	"Label: 2
Explanation: Argument 2 is more convincing, because it presents a balanced view by acknowledging the economic benefits of the bottled water industry while also highlighting the environmental advantages of recycling PET bottles."	"Label: 0

Explanation: Argument 1 evokes a sense of wonder, admiration, and excitement due to its vivid and impressive statistics. The text paints a compelling picture of the bottled water industry's growth and the enormous scale of production, which"	"Label: 0

I choose 0 (Both arguments are equally convincing) because both arguments present valid points that support the topic of banning plastic water bottles. Argument 1 highlights the significant growth of the bottled water industry, which has a substantial economic"	"Label: 1
Explanation: Argument 2 evokes stronger emotions in me because it presents a strong argument in favor of plastic bottled water, which I strongly oppose. The text effectively highlights the negative impact of the bottled water industry, such as the"	"Label: 0

Explanation: 
Although both arguments present some valid points, Argument 1 seems more convincing. The passage effectively paints a vivid picture of the bottled water industry's growth, citing specific numbers and statistics to support its claim. It also"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it paints a vivid picture of the scale of production in 2001, which evokes a sense of awe and appreciation for the industry's growth, whereas Argument"	"Label: 0
Explanation: Argument 2 is more convincing. Argument 2 presents a more nuanced and balanced view of the issue, addressing both the benefits and drawbacks of banning plastic bottled water. It acknowledges the negative impact of the industry on the"
dagstuhl-102	0,2	"Label: 0

Argument 1:
Both arguments evoke a similar level of emotion, as both present a strong sense of moral outrage and a desire to protect oneself from potential harm. The tone is stern and accusatory, with a clear condemnation of"	"Label: 2
Explanation: Argument 2 is more convincing, because it conveys the gravity of the situation and evokes a stronger emotional response."	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because I strongly disagree with its point and feel a sense of outrage, while Argument 2 evokes stronger emotions in me because I find the idea of turning someone in to"	"Label: 1
Explanation: Argument 1 is more convincing, because I agree with its point that confiding to one's spouse about a committed crime like murder can create a sense of responsibility and guilt, making it difficult to turn them in,"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, because I totally disagree with its point and feel disgust about what it says."	"Label: 0
Explanation: Argument 1 is more convincing because it provides more concrete and rational reasons to turn in the spouse, focusing on the potential consequences of their actions, whereas Argument 2 focuses on emotional reactions and personal feelings, which may"	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they both express a strong negative sentiment towards the person who committed the crime."	"Label: 0

Explanation: Argument 1 is less convincing because it primarily focuses on the potential consequences of confiding in the spouse, such as the potential for the spouse to lie to the speaker again and harm them. This approach does not adequately"	"Label: 0

Explanation: Both arguments evoke a similar level of emotion. They both express strong negative sentiments towards the person who confessed to committing murder and convey a sense of fear and disgust."	"Label: 1
Explanation: Argument 1 is more convincing because it presents a more nuanced and empathetic perspective on the situation. The argument acknowledges the gravity of the situation and the potential consequences of turning in a murderer, which adds weight to the"
dagstuhl-102	1,0	"Label: 0
Explanation: Argument 1 evokes stronger emotions in me. Argument 2 evokes a strong sense of disgust and moral outrage, while also feeling a sense of justice and protection for the victim, which are both positive emotions that"	"Label: 2
Explanation: Argument 2 is more convincing, because I find Argument 2's reasoning about trust to be the most compelling."	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they both convey a strong sense of moral outrage and disgust at the idea of confiding in someone who has committed a serious crime."	"Label: 0
Explanation: Argument 2 is more convincing, because it effectively presents a clear moral stance and emphasizes the potential consequences of confiding in someone who has committed a serious crime, while Argument 1 is more focused on the emotional response"	"Label: 0
Explanation: Argument 1 evokes stronger emotions in me, because it presents a more sympathetic and understanding view, while Argument 2 seems to be more confrontational and judgmental, which may not be as effective in conveying the"	"Label: 1
Explanation: Argument 2 is more convincing, because I'm totally agree with its point and it evokes my empathy."	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it expresses empathy towards the victim and shows understanding of the gravity of the situation, whereas Argument 2 comes across as overly defensive and dismissive, making it seem like"	"Label: 0

Explanation: Argument 2 is more convincing because it provides a more nuanced and rational perspective. Argument 1 is more focused on emotional manipulation and guilt-tripping, which may not be a convincing argument for turning someone in, especially"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more sympathetic perspective, focusing on the potential consequences of confiding in someone who has committed a serious crime, while Argument 2 is more confrontational and"	"Label: 0
Explanation: Argument 2 is more convincing because it presents a more objective view, focusing on the moral and legal implications of confiding in someone who has committed a serious crime."
dagstuhl-102	1,3	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because I totally disagree with its point and feel disgust about what it says."	"Label: 2
Explanation: Argument 2 is more convincing, because it provides a more objective perspective and does not let personal feelings cloud the issue."	"Label: 1
Explanation: Argument 2 evokes stronger emotions in me because it presents a clear and logical argument, focusing on the consequences of reporting a criminal, whereas Argument 1 seems more emotional and sensational."	"Label: 2
Explanation: Argument 2 is more convincing, because it emphasizes the severity of the crime and the potential consequences of not reporting it, making it a more compelling reason to act."	"Label: 0
Explanation: Argument 1 evokes stronger emotions in me because it presents a more sympathetic view of the situation, emphasizing the emotional impact of the situation on the speaker and their spouse, whereas Argument 2 presents a more objective and"	"Label: 1
Explanation: Argument 1 is more convincing because I'm totally agree with its point and it evokes my empathy."	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they both present a strong stance on the topic. The tone and language used in both arguments are similar, conveying a sense of urgency and gravity of the situation. The"	"Label: 0
Explanation: Argument 1 is more convincing because both arguments present a personal perspective that could evoke empathy. Argument 1's response to the spouse's confession is empathetic, acknowledging the gravity of the situation and the potential consequences,"	"Label: 0
Explanation: Both arguments evoke a similar level of emotion."	"Label: 2
Explanation: Argument 2 is more convincing, because it provides a clear and objective perspective that emphasizes the potential consequences of committing a crime, whereas Argument 1's response is more emotional and subjective, focusing on the personal feelings and"
dagstuhl-102	2,3	"Label: 0
Explanation: Argument 1 evokes a stronger emotional response in me because it takes a more personal and empathetic approach to the situation, addressing the fear and anxiety of the speaker's loved one. Argument 2, while still"	"Label: 0

Explanation: Argument 1 is not convincing. While it expresses a personal reaction to a grave situation, it does not provide a comprehensive analysis of the moral, ethical, or legal implications of confiding in someone who has committed murder"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it emphasizes the potential consequences and legal repercussions of confessing to a crime, which triggers a sense of unease and moral disapproval, whereas Argument 1 focuses on"	"Label: 0

Explanation: Argument 1 is not more convincing because it fails to acknowledge the complexity of the issue. While it presents a clear and emotional perspective, it oversimplifies the situation and ignores the potential mitigating factors. The statement"	"Label: 0
Explanation: Argument 1 evokes a stronger emotional response in me. The text portrays the gravity of the situation and the emotional impact of knowing someone has committed murder, which evokes a sense of fear and anxiety. The use"	"Label: 1
Explanation: Argument 1 is more convincing because it effectively conveys a genuine emotional response to the gravity of the situation, while Argument 2, although addressing the legal implications, fails to provide a compelling emotional connection."	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they both convey a sense of moral disapproval and concern for the well-being of the individual."	"Label: 2
Explanation: Argument 2 is more convincing, because it presents a more practical and objective perspective on the situation, focusing on the potential consequences of reporting the individual's actions rather than emotional reactions."	"Label: 0
Explanation: Both arguments evoke a similar level of emotion, as they both express a strong sense of moral outrage and concern for the safety of others."	"Label: 0

Explanation: Argument 1 is more convincing because it addresses the emotional aspect of the situation and conveys a strong sense of empathy, making the reader feel the fear and anxiety that comes with knowing someone has committed a heinous crime"
dagstuhl-103	0,2	"Label: 1
Explanation: Argument 2 evokes stronger emotions in me, because Argument 2 explicitly states that the gravity of taking a life is profound and deeply unsettling, regardless of the circumstances, which directly addresses the emotional impact of the situation"	"Label: 2
Explanation: Argument 2 is more convincing, because it effectively conveys the gravity of the situation and evokes a strong emotional response."	"Label: 0
Explanation: Argument 1 evokes stronger emotions in me, because it presents a more sympathetic and empathetic view of the situation, whereas Argument 2 is more sensationalized and raises more negative emotions."	"Label: 1
Explanation: Argument 1 is more convincing, because it effectively conveys the emotional impact of the situation on the speaker, and its emotional language (""who knows if they will turn on you and than that you less expect it they"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it addresses the immediate danger and the potential for immediate harm, whereas Argument 2 focuses on the emotional impact of the confession on the speaker, making it a more personal"	"Label: 2
Explanation: Argument 2 is more convincing, because it effectively conveys the gravity and emotional impact of the situation, evoking a strong emotional response and emphasizing the severity of the situation."	"Label: 0

I choose this label because both arguments evoke a similar level of emotional response, with Argument 2 eliciting a strong sense of fear and anxiety, while Argument 1 presents a more nuanced and rational perspective on the situation. Both"	"Label: 0
Explanation: Argument 1 is more convincing because it provides a more nuanced and empathetic perspective on the situation, considering the potential consequences of the spouse's confession. Argument 2 is more straightforward and lacks empathy, focusing solely on"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because I totally disagree with its point and feel disgust about what it says."	"Label: 1
Explanation: Argument 2 is more convincing because it provides a more nuanced and balanced perspective, considering both the gravity of the situation and the potential consequences of turning someone in, while still conveying the emotional impact on the speaker."
dagstuhl-103	1,0	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it presents a more personal and relatable perspective, highlighting the emotional turmoil and moral responsibility that comes with being informed about a loved one's involvement in a serious crime."	"Label: 2
Explanation: Argument 2 is more convincing, because it uses a more empathetic and non-judgmental tone, and the reasoning is more nuanced and less focused on punishment rather than just condemning the spouse."	"Label: 0

I choose 0 because Argument 2 evokes a sense of disgust and concern for the potential harm that a person might inflict on their loved one, rather than a strong emotional response to the moral implications of the situation. While"	"Label: 2
Explanation: Argument 2 is more convincing, because it uses a more personal and emotional appeal to the reader, making it more relatable and persuasive."	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me, because I agree with its point and feel empathy towards the victim and the situation, which makes me feel more concerned about the well-being of the person who committed the crime"	"Label: 1
Explanation: Argument 2 is more convincing, because it provides a more sympathetic perspective on the situation, while Argument 1 is more confrontational and does not acknowledge the possibility of the other person's innocence."	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it is more concerned with the immediate consequences of the situation and the potential harm that the person in question could cause to others, whereas Argument 2 focuses more on the"	"Label: 2
Explanation: Argument 2 is more convincing, because it presents a plausible and logical reason for why the speaker would turn the informant in, even if the speaker's spouse is accused of a serious crime."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because I totally disagree with its point and feel disgust about what it says."	"Label: 0

Explanation: Argument 2 is more convincing. Argument 1 is a more emotional and reactive response, whereas Argument 2 is more rational and focused on the potential consequences of the spouse's actions. Argument 2 presents a more"
