id	ids	emo_1	conv_1	emo_2	conv_2	emo_3	conv_3	emo_4	conv_4	emo_5	conv_5
dagstuhl-10	0,1	"Label: 0
Explanation: Neither argument evokes particularly strong emotions in me. Argument 1 attempts to appeal to economic benefits and recycling efforts, while Argument 2 focuses on the growth and revenue of the bottled water industry. Both present factual information"	"Label: 2
Explanation: Argument 2 provides more detailed and specific data regarding the growth and revenue of the bottled water industry, which makes it more compelling. Argument 1, while mentioning some economic benefits, lacks the depth of evidence and relies"	"Label: 0
Explanation: Neither argument evokes particularly strong emotions in me. Argument 1 attempts to appeal to economic concerns and environmental responsibility, while Argument 2 focuses on the economic impact of the bottled water industry. Both present factual information without"	"Label: 2
Explanation: Argument 2 provides more detailed and relevant statistics that highlight the economic significance of the bottled water industry, such as the growth rate and revenue figures. In contrast, Argument 1 includes some factual inaccuracies (e.g"	"Label: 0
Explanation: Neither argument evokes particularly strong emotions in me. Argument 1 attempts to appeal to economic concerns and environmental responsibility through recycling, while Argument 2 focuses on the financial growth and revenue generated by the bottled water industry."	"Label: 2
Explanation: Argument 2 provides more detailed and relevant statistics that highlight the economic significance of the bottled water industry, making it more convincing. Argument 1, while mentioning some economic benefits, does not provide as strong or specific evidence"	"Label: 0
Explanation: Neither argument evokes particularly strong emotions in me. Argument 1 attempts to appeal to economic concerns and the potential benefits of the bottled water industry, while Argument 2 focuses on the growth and financial impact of the industry"	"Label: 2
Explanation: Argument 2 provides more detailed and specific data to support its stance, including growth percentages, global and U.S. sales figures, and production volumes, which make it more convincing. In contrast, Argument 1 lacks"	"Label: 0
Explanation: Neither argument evokes a particularly strong emotional response in me. Argument 1 attempts to appeal to economic concerns and the potential benefits of bottled water sales, while Argument 2 provides statistics on the growth and revenue of the"	"Label: 2
Explanation: Argument 2 provides more detailed and specific statistics that highlight the economic significance of the bottled water industry, such as the growth rate and revenue figures. In contrast, Argument 1 includes vague statements and minor inaccuracies ("
dagstuhl-10	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me due to its use of powerful imagery and statistics that highlight the massive scale and rapid growth of the bottled water industry. The phrases ""meteoric rise,"" ""staggering"	"Label: 2
Explanation: Argument 2 provides more detailed and specific data to support its stance, such as global and U.S. sales figures and production volumes, which make it more compelling. In contrast, Argument 1 includes vague claims and"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me due to its use of powerful imagery and statistics that highlight the massive scale and growth of the bottled water industry. The phrases ""meteoric rise,"" ""staggering $"	"Label: 2
Explanation: Argument 2 provides more detailed and relevant statistics that highlight the significant economic impact and consumer demand for bottled water, making it more convincing. Argument 1, while mentioning economic benefits, lacks the depth and specificity found in"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me due to its vivid and emphatic language, such as ""astounding,"" ""meteoric rise,"" and ""jaw-dropping,"" which paint a powerful picture of the bottled"	"Label: 2
Explanation: Argument 2 is more convincing because it provides detailed statistics and a broader context regarding the bottled water industry's economic impact and consumer behavior, which strengthens its stance against banning plastic water bottles. In contrast, Argument 1"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me due to its use of powerful imagery and large figures to highlight the rapid growth and significant impact of the bottled water industry. The terms ""astounding,"" ""meteoric rise"	"Label: 2
Explanation: Argument 2 provides more detailed and specific data to support its stance, such as the global revenue and the significant increase in sales within the U.S., which makes it more convincing. In contrast, Argument 1 includes"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it uses more vivid and impactful language to describe the rapid growth and significant economic impact of the bottled water industry. The use of phrases like ""meteoric rise,"" """	"Label: 2
Explanation: Argument 2 provides a more compelling case with detailed statistics and a broader perspective on the global and national impact of the bottled water industry. It effectively highlights the significant economic contribution and consumer demand, making it more persuasive."
dagstuhl-10	1,3	"Label: 0
Explanation: Neither argument evokes a strong emotional response in me. Argument 1 provides statistics on the growth and revenue of the bottled water industry, which is informative but does not evoke strong emotions. Argument 2 discusses the economic"	"Label: 2
Explanation: Argument 2 is more convincing as it directly addresses the potential negative impacts of banning plastic water bottles, such as economic contributions and recycling rates. It provides specific data to support its points, making it more compelling compared to"	"Label: 0
Explanation: Neither argument evokes a strong emotional response in me. Argument 1 provides statistical data on the growth and revenue of the bottled water industry, which can be informative but does not necessarily evoke strong emotions. Argument 2"	"Label: 2
Explanation: Argument 2 is more convincing as it directly addresses the potential negative impacts of banning plastic water bottles, such as economic contributions and recycling rates, providing specific data to support its points. Argument 1, while presenting statistics"	"Label: 0
Explanation: Neither argument evokes strong emotions in me. Argument 1 focuses on the economic growth and revenue generated by the bottled water industry, while Argument 2 discusses the economic contributions of bottled water sales and its relatively small environmental"	"Label: 2
Explanation: Argument 2 is more convincing because it addresses potential negative impacts of banning plastic water bottles and provides specific data to support its stance. It highlights the economic benefits of the bottled water industry and points out that bottled water only"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it highlights the economic benefits of the bottled water industry and addresses the environmental concerns by pointing out that bottled water contributes minimally to global waste and is highly recyclable."	"Label: 2
Explanation: Argument 2 is more convincing as it addresses the economic benefits of the bottled water industry and its relatively minor environmental impact compared to other waste sources. It also highlights the recyclability of PET water bottles, providing a balanced"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it highlights the economic benefits and the relatively minor environmental impact of plastic water bottles, which can appeal to concerns about job creation and economic stability, as well as the practical"	"Label: 2
Explanation: Argument 2 is more convincing as it addresses both economic and environmental aspects, providing specific statistics that challenge the necessity of a ban. It highlights the economic contribution of bottled water sales and the relatively low environmental impact due to"
dagstuhl-10	2,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it uses vivid and impactful language such as ""astounding,"" ""meteoric rise,"" and ""jaw-dropping,"" which highlight the dramatic increase in the bottled water industry"	"Label: 2
Explanation: Argument 2 is more convincing as it directly addresses the potential drawbacks of banning plastic water bottles and provides specific data to support its stance, such as the economic contribution and the relatively low environmental impact due to recycling rates."	"Label: 0
Explanation: Neither argument evokes a particularly strong emotional response in me. Argument 1 focuses on the economic and consumption aspects of bottled water, using large numbers to highlight the scale of the issue, but it does not connect emotionally"	"Label: 2
Explanation: Argument 2 is more convincing because it addresses the economic benefits of the bottled water industry and provides specific data about the recyclability and minimal environmental impact of plastic water bottles. Argument 1, while providing statistics on the"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it uses powerful imagery and stark figures to highlight the rapid growth and immense scale of the bottled water industry. The phrases ""meteoric rise,"" ""staggering $"	"Label: 2
Explanation: Argument 2 is more convincing as it provides specific data and points that address both economic and environmental concerns, such as the contribution to the economy and the recyclability of PET water bottles. Argument 1, while presenting"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it uses vivid and impactful language to highlight the enormous scale of the bottled water industry and its rapid growth, which can stir feelings of concern about environmental impacts and the excessive"	"Label: 2
Explanation: Argument 2 is more convincing because it directly addresses the potential negative impacts of banning plastic water bottles and provides specific data to support its points, such as the economic contribution and the relatively low environmental impact compared to other waste"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it uses vivid and impactful language to highlight the massive scale and rapid growth of the bottled water industry. Phrases like ""meteoric rise,"" ""staggering,"""	"Label: 2
Explanation: Argument 2 is more convincing because it provides specific statistics and points that address the economic and environmental impacts of plastic bottled water, such as its contribution to economic recovery and its recyclability. Argument 1, while presenting"
dagstuhl-102	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly describes the emotional impact and fear that would arise upon learning such a grave secret from a spouse. The detailed expression of dread and the concern for personal and"	"Label: 2
Explanation: Argument 2 is more detailed and emotionally compelling, providing a vivid portrayal of the psychological impact of such a confession. It effectively communicates the fear and anxiety that would compel the speaker to turn their spouse in, emphasizing the"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me due to its vivid and detailed expression of fear and anxiety. The use of phrases like ""sends chills down my spine"" and ""heart would race with dread"""	"Label: 2
Explanation: Argument 2 is more convincing because it provides a deeper emotional and psychological insight into the consequences of harboring a murderer. It effectively conveys the fear and anxiety that would accompany such knowledge, which adds a layer of"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly describes the emotional turmoil and fear that would accompany such a situation. The detailed expression of dread, anxiety, and the instinctive need for self-preservation"	"Label: 2
Explanation: Argument 2 is more convincing because it provides a deeper emotional and psychological perspective on the issue, explaining the intense feelings of fear and anxiety that would compel the speaker to turn their spouse in. It also addresses the broader"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly describes the emotional turmoil and fear that would arise upon learning such a grave secret. The use of phrases like ""sends chills down my spine"""	"Label: 2
Explanation: Argument 2 is more convincing because it provides a deeper emotional and psychological rationale for turning in the spouse, emphasizing the profound impact of such a revelation and the inherent fear and anxiety it instigates. It also highlights"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly describes the emotional turmoil and fear that would arise from such a situation. The use of phrases like ""sends chills down my spine"" and """	"Label: 2
Explanation: Argument 2 is more detailed and emotionally compelling, providing a vivid description of the emotional and psychological impact of such a confession. It effectively conveys the sense of fear and the need for safety, which makes the argument"
dagstuhl-102	1,0	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it highlights the moral and personal risks involved in harboring a murderer, emphasizing the potential for future harm and the erosion of trust. The emotional appeal to guilt and the"	"Label: 2
Explanation: Argument 2 is more convincing because it addresses the moral implications of the act and the potential for future harm, which are significant factors in the decision-making process. It also emphasizes the importance of trust, which is crucial"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me due to its emphasis on guilt, trust issues, and the potential danger posed by the spouse, which adds a deeper layer of personal and moral complexity to the decision."	"Label: 1
Explanation: Argument 1 is more convincing because it addresses the legal implications of being an accomplice and the potential for further harm, which adds a layer of personal safety and legal responsibility to the decision-making process. Argument 2"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it highlights the moral and safety concerns more vividly, emphasizing the potential for future harm and the erosion of trust, which resonates deeply with the gravity of the situation"	"Label: 2
Explanation: Argument 2 is more convincing because it addresses the moral and practical implications of the spouse's actions more comprehensively. It emphasizes the importance of accountability and the potential for rehabilitation through the legal system. Additionally, it raises"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it emphasizes the moral and personal consequences of the action, such as guilt and trust issues, which are deeply affecting and relatable concerns. The argument also highlights the potential"	"Label: 1
Explanation: Argument 1 is more convincing because it addresses the legal implications of being an accomplice and the potential danger to the speaker's own safety, which are practical concerns that add weight to the decision to report the crime."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it emphasizes the moral and personal consequences of the action, including the potential for future harm and the erosion of trust, which are deeply impactful considerations. The emotional weight of"	"Label: 1
Explanation: Argument 1 is more convincing because it emphasizes the legal and safety implications of the spouse's actions, which are critical considerations in such a serious matter. It highlights the potential danger to both the public and the speaker,"
dagstuhl-102	1,3	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it emphasizes the legal and moral implications of the situation, including the need for accountability and the potential risks associated with trusting someone who has committed murder. The argument is more"	"Label: 2
Explanation: Argument 2 is more structured and provides a clearer rationale for turning in a spouse who has committed murder. It addresses the legal implications, the importance of accountability, and the potential risks associated with trusting someone who has committed"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it presents a more reasoned approach to the situation, emphasizing the legal and moral implications of the crime. It highlights the importance of accountability and the potential for rehabilitation through legal"	"Label: 2
Explanation: Argument 2 is more structured and clearly outlines the legal and moral implications of the action, emphasizing the importance of legal consequences for reflection and deterrence, and the risks associated with trusting someone who has committed murder. Argument"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it presents a more principled and reasoned approach to the situation, emphasizing the importance of legal accountability and the potential for reflection and deterrence. It also highlights the risks"	"Label: 2
Explanation: Argument 2 is more structured and logically coherent, providing clear reasoning about the legal and moral implications of the action. It emphasizes the importance of legal consequences and the potential for reflection and deterrence, as well as the"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides a clear and reasoned approach to the situation, emphasizing the legal and moral implications of the crime. It also highlights the importance of personal safety and the potential for"	"Label: 2
Explanation: Argument 2 is more structured and provides a clear rationale for reporting the crime, emphasizing legal and moral responsibilities. It highlights the importance of legal consequences in encouraging reflection and deterring future offenses, and it addresses the risks"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it emphasizes the legal and moral implications of the crime, the need for accountability, and the potential risks associated with trusting someone who has committed such a serious offense. It"	"Label: 2
Explanation: Argument 2 is more structured and clearly outlines the legal and moral implications of the action, emphasizing the importance of legal consequences and the risks associated with trusting someone who has committed murder. Argument 1, while also advocating"
dagstuhl-102	2,3	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it vividly describes the emotional turmoil and fear that would accompany such a situation. The use of phrases like ""chills down my spine"" and ""heart would race"	"Label: 2
Explanation: Argument 2 is more structured and focuses on the legal and moral implications of the act, emphasizing the need for accountability and the potential for deterrence. It also addresses the issue of trust and safety, which are critical"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me due to its vivid and personal description of the emotional turmoil that would arise from such a situation. The use of phrases like ""chills down my spine,"" ""heart would"	"Label: 2
Explanation: Argument 2 is more structured and focuses on the legal and moral implications of the action, emphasizing the importance of accountability and the potential for reflection and deterrence. It also addresses the issue of trust and safety, which"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me because it vividly describes the emotional turmoil and fear that would accompany such a situation. The use of phrases like ""chills down my spine,"" ""heart would race with"	"Label: 1
Explanation: Argument 1 provides a more detailed and emotionally compelling rationale that addresses the personal impact and the broader implications of the action. It effectively conveys the fear and anxiety associated with the situation, which can be a strong motiv"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me due to its vivid and personal description of the emotional turmoil and fear that would arise upon learning of a spouse's involvement in a murder. The use of phrases like ""ch"	"Label: 2
Explanation: Argument 2 is more structured and focuses on the legal and moral implications of the action, emphasizing the importance of accountability and the potential for deterring future offenses. It also addresses the issue of trust and safety, which"	"Label: 1
Explanation: Argument 1 evokes stronger emotions in me due to its vivid and personal description of the emotional turmoil that would arise upon learning such a grave secret from a spouse. The use of phrases like ""chills down my"	"Label: 2
Explanation: Argument 2 is more structured and focuses on the legal and moral implications of the action, emphasizing the importance of accountability and the potential for reflection and deterrence. Argument 1, while expressing strong emotional reactions, lacks"
dagstuhl-103	0,2	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides a vivid and detailed account of the emotional turmoil and fear that would arise from such a situation. The use of phrases like ""chills down my spine,"""	"Label: 2
Explanation: Argument 2 is more convincing because it elaborates on the emotional and psychological impact of knowing someone has committed murder, which adds depth to the reasoning. It also addresses the broader implications of protecting not only oneself but also"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly describes the emotional turmoil and fear that would accompany such a situation. The detailed expression of dread, anxiety, and the compelling need for self-preservation and"	"Label: 2
Explanation: Argument 2 is more convincing because it provides a detailed and emotionally resonant explanation of the fear and anxiety that would arise from knowing that a spouse has committed murder. It also emphasizes the broader implications of protecting others from"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly describes the emotional turmoil and fear that would accompany such a situation. The detailed portrayal of the narrator's internal struggle, including the physical reactions like heart racing"	"Label: 2
Explanation: Argument 2 is more detailed and emotionally compelling, providing a deeper insight into the psychological impact of knowing someone has committed murder. It effectively conveys the fear and anxiety that would compel the speaker to turn their spouse in"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it vividly describes the emotional turmoil and fear that would accompany such a situation, making the scenario more relatable and intense. The detailed expression of dread and the compelling"	"Label: 2
Explanation: Argument 2 is more convincing because it elaborates on the emotional and psychological impact of knowing someone has committed murder, providing a deeper rationale for why the speaker would turn their spouse in. It also addresses the broader implications"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it provides a vivid and detailed account of the emotional turmoil and fear that would accompany such a discovery. The use of descriptive language like ""chills down my spine"""	"Label: 2
Explanation: Argument 2 is more convincing because it provides a deeper emotional and psychological rationale for the decision, explaining the profound impact of knowing someone has committed murder and the fear it instills. It also considers different scenarios (acc"
dagstuhl-103	1,0	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it paints a vivid and unsettling picture of the potential danger and betrayal that could come from a spouse who has committed murder. The fear and uncertainty expressed in the argument,"	"Label: 1
Explanation: Argument 1 provides a clearer and more structured reasoning process, addressing both the legal implications and the potential dangers involved. It also considers the broader context of the action, such as the possibility of further harm to others or"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me, as it paints a vivid and chilling scenario of potential betrayal and danger from someone you trust, highlighting the fear and uncertainty that could arise in such a situation. The emphasis"	"Label: 2
Explanation: Argument 2 is more compelling as it elaborates on the potential danger to the confider, emphasizing the psychological state of a person who has committed murder and the possible escalation of violence to eliminate evidence or prevent exposure."	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it paints a vivid and chilling scenario where the spouse might feel threatened by the knowledge you possess, leading to a potential act of desperation. This fear of betrayal and the"	"Label: 2
Explanation: Argument 2 provides a more compelling rationale by emphasizing the potential danger to the speaker's own life, suggesting a deeper consideration of personal safety and the unpredictable nature of someone who has committed murder. Argument 1, while"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it paints a vivid and chilling scenario of potential betrayal and danger, which taps into deeper fears about trust and safety within close relationships. The idea of a spouse potentially turning"	"Label: 2
Explanation: Argument 2 is more convincing because it presents a clear and specific concern about personal safety and the potential for the spouse to turn violent towards the confider. This argument highlights the psychological burden and danger of being the only"	"Label: 2
Explanation: Argument 2 evokes stronger emotions in me because it paints a vivid and chilling scenario where the spouse's actions are driven by a desperate need to cover up the crime, potentially leading to further violence. This creates a"	"Label: 2
Explanation: Argument 2 is more convincing because it delves into the psychological aspect of the situation, suggesting a deeper understanding of the potential dangers involved. It highlights the possibility that the spouse might feel threatened by the knowledge you possess"
